name,url,category,brand,price,old_price,discount,image_url,scraped_at
iPhone 17 512GB | Chính hãng,https://cellphones.com.vn/iphone-17-512gb.html,dien_thoai,iPhone,29790000,31490000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_256gb-3_3.jpg,2026-07-14T22:17:34.521277
ZTE Nubia Z60S Pro 16GB 512GB,https://cellphones.com.vn/dien-thoai-zte-nubia-z60s-pro-16gb-512gb.html,dien_thoai,Unknown,10990000,12000000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-zte-nubia-z60s-pro_4__1.png,2026-07-14T22:17:34.631690
iPhone 14 128GB | Chính hãng VN/A,https://cellphones.com.vn/iphone-14.html,dien_thoai,iPhone,15490000,15990000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14_2_1.jpg,2026-07-14T22:17:34.733625
iPhone 16 128GB | Chính hãng VN/A,https://cellphones.com.vn/iphone-16.html,dien_thoai,iPhone,20990000,22990000,"Giảm 
9%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-1.png,2026-07-14T22:17:34.867246
Samsung Galaxy Z Fold7 12GB 512GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-z-fold-7-12gb-512gb.html,dien_thoai,Samsung,42290000,52990000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-7_2.jpg,2026-07-14T22:17:34.985781
iPhone 17 Pro Max 1TB | Chính hãng,https://cellphones.com.vn/iphone-17-pro-max-1tb.html,dien_thoai,iPhone,48990000,50990000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-cam_4.jpg,2026-07-14T22:17:35.112326
Samsung Galaxy S24 Plus 12GB 256GB,https://cellphones.com.vn/samsung-galaxy-s24-plus.html,dien_thoai,Samsung,16490000,18650000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/galaxy-s24-plus-tim.png,2026-07-14T22:17:35.236763
Nubia V80 Max 8GB 256GB,https://cellphones.com.vn/dien-thoai-nubia-v80-max.html,dien_thoai,Unknown,4690000,4990000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nubia-v80-max-8gb-128gb_1.jpg,2026-07-14T22:17:35.383016
iPhone 17 Pro 512GB | Chính hãng,https://cellphones.com.vn/iphone-17-pro-512gb.html,dien_thoai,iPhone,39890000,41490000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_17_pro_512gb.jpg,2026-07-14T22:17:35.484554
Samsung Galaxy A56 5G 8GB 128GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a56.html,dien_thoai,Samsung,8990000,9810000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a56.1_1.png,2026-07-14T22:17:35.587351
HONOR Magic V5 16GB 512GB,https://cellphones.com.vn/dien-thoai-honor-magic-v5.html,dien_thoai,Honor,42990000,44990000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-magic-v5_1.jpg,2026-07-14T22:17:35.740998
Tecno Pova 7 8GB 128GB,https://cellphones.com.vn/dien-thoai-tecno-pova-7.html,dien_thoai,TECNO,4490000,4990000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-pova-7_8_.png,2026-07-14T22:17:35.836476
iPhone 16 Plus 128GB | Chính hãng VN/A,https://cellphones.com.vn/iphone-16-plus.html,dien_thoai,iPhone,24490000,25990000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-plus-1.png,2026-07-14T22:17:35.926421
Xiaomi Redmi Note 14 5G 8GB 256GB,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-5g.html,dien_thoai,Xiaomi,6490000,7160000,"Giảm 
9%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-5g.1.png,2026-07-14T22:17:36.023120
HONOR X7d 8GB 256GB,https://cellphones.com.vn/dien-thoai-honor-x7d.html,dien_thoai,Honor,6290000,6690000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x7d-12.jpg,2026-07-14T22:17:36.167425
