name,url,category,brand,price,old_price,discount,image_url,scraped_at
Microphone Saramonic Blink 500 B2+,https://cellphones.com.vn/microphone-saramonic-blink-500-b2-plus.html,mic_thu_am,Unknown,2590000,3490000,"Giảm 
26%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-blink-500-all-in-one-6_2_.png,2026-07-14T22:19:44.955100
Microphone Saramonic Air ( 2TX + 1RX),https://cellphones.com.vn/microphone-saramonic-air-2tx-1rx.html,mic_thu_am,Unknown,2890000,3290000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-saramonic-air-2tx-1rx.png,2026-07-14T22:19:45.068418
Microphone thu âm không dây Hollyland Lark M2 Combo Duo Camera + USB-C + Lightning RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-m2-duo-camera-usb-c-lightning-rx.html,mic_thu_am,Unknown,2622000,2760000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-m2-duo-camera-usb-c-lightning-rx_1_.png,2026-07-14T22:19:45.168695
Microphone thu âm Podcast/phòng thu/Livestream Shure SM7DB,https://cellphones.com.vn/microphone-thu-am-shure-sm7db.html,mic_thu_am,Unknown,14990000,16900000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-thu-am-shure-sm7db.png,2026-07-14T22:19:58.138527
Micro thu âm Saramonic có dây SR-MV2000,https://cellphones.com.vn/microphone-co-day-saramonic-sr-mv2000.html,mic_thu_am,Unknown,990000,1790000,"Giảm 
45%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-co-day-saramonic-sr-mv2000.png,2026-07-14T22:19:58.240342
Microphone thu âm không dây Hollyland Lark A1 Mini Duo Lightning RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-a1-mini-duo-lightning-rx.html,mic_thu_am,Unknown,1026000,1080000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-a1-mini-duo-lightning-rx.png,2026-07-14T22:19:58.325932
Microphone thu âm không dây Hollyland Lark M2 Duo Lightning RX,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-m2-duo-lightning-rx.html,mic_thu_am,Unknown,2251500,2370000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-m2-duo-lightning-rx_1_.png,2026-07-14T22:19:58.447560
Microphone thu âm không dây Boya By WM3T2-U1,https://cellphones.com.vn/microphone-thu-am-khong-day-boya-by-wm3t2-u1.html,mic_thu_am,Unknown,1190000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_279.png,2026-07-14T22:19:58.536476
Microphone thu âm không dây Hollyland Lark Max 2 Ultimate Combo Camera + USB-C RX + OWS Earphone,https://cellphones.com.vn/bo-microphone-thu-am-hollyland-lark-max-2-ultimate-camera-usb-c-rx-ows-earphone.html,mic_thu_am,Unknown,7334000,7720000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-microphone-thu-am-hollyland-lark-max-2-ultimate-camera-usb-c-rx-ows-earphone.png,2026-07-14T22:19:58.635853
Microphone thu âm Podcast/phòng thu/Livestream Shure MV7+ Kit,https://cellphones.com.vn/microphone-thu-am-shure-mv7-plus-kit.html,mic_thu_am,Unknown,9810000,10900000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/i/microphone-thu-am-shure-mv7-plus-kit.1.png,2026-07-14T22:19:58.736413
