name,url,category,brand,price,old_price,discount,image_url,scraped_at
MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-neo-13-a18-pro-6-cpu-5-gpu-8gb-512gb.html,laptop,Apple,21490000,21990000,"Giảm 
2%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__7_10.png,2026-07-14T22:18:13.835862
Laptop HP Victus 15-FA2451TX D17WPPA,https://cellphones.com.vn/laptop-hp-victus-15-fa2451tx-d17wppa.html,laptop,HP,27490000,31190000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_50.png,2026-07-14T22:18:13.955364
Laptop Acer Gaming Nitro ProPanel ANV15-52-50VA,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-50va.html,laptop,Acer,27990000,29990000,"Giảm 
7%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_975_17.png,2026-07-14T22:18:14.059919
Laptop MSI Cyborg 15 A13UC-2082VN,https://cellphones.com.vn/laptop-msi-cyborg-15-a13uc-2082vn.html,laptop,MSI,26490000,30690000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_126.png,2026-07-14T22:18:22.894472
Laptop Dell Pro 15 Essential PV15250 VKVKD - Nhập khẩu chính hãng,https://cellphones.com.vn/laptop-dell-pro-15-essential-pv15250-vkvkd.html,laptop,Dell,14490000,14990000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__13_50.png,2026-07-14T22:18:24.657150
Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600E9VN,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k600e9vn.html,laptop,Lenovo,18690000,23490000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_945_15.png,2026-07-14T22:18:24.738946
MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-13-inch-m5-10-cpu-8-gpu-16gb-512gb-2026-sac-70w.html,laptop,Apple,36090000,36590000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_13_17_1.png,2026-07-14T22:18:24.822177
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-m2-2022-16gb.html,laptop,Apple,18590000,24990000,"Giảm 
26%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1396_1.png,2026-07-14T22:18:24.910927
Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/mac-mini-m4-2024-16gb-512gb.html,laptop,Apple,27490000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__2_3.png,2026-07-14T22:18:24.980477
Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/apple-macmini-m4-10cpu-10gpu-24gb-256gb-2024-z1cf.html,laptop,Apple,27490000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11.png,2026-07-14T22:18:25.050678
Laptop Dell 15 DC15250 1XVHG - Nhập khẩu chính hãng,https://cellphones.com.vn/laptop-dell-15-dc15250-1xvhg.html,laptop,Dell,18990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_121.png,2026-07-14T22:18:25.117124
