name,url,category,brand,price,old_price,discount,image_url,scraped_at
Giá treo màn hình E-DRA EMA7304 17-34 inch,https://cellphones.com.vn/gia-treo-man-hinh-e-dra-ema7304-17-34-inch.html,man_hinh,Unknown,299000,490000,"Giảm 
39%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_497_4.png,2026-07-14T22:23:14.099790
Màn hình Gaming LG Ultragear 24GS65F 24 inch,https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-24gs65f-24-inch.html,man_hinh,LG,2990000,4290000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_183_1_5.png,2026-07-14T22:23:14.193509
Màn hình Gaming MSI MAG 275QF 27 inch,https://cellphones.com.vn/man-hinh-gaming-msi-mag-275qf-27-inch.html,man_hinh,MSI,4590000,5290000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_5_3.png,2026-07-14T22:23:23.003657
Màn hình Gaming ASUS TUF VG259Q5A 25 inch,https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg259q5a-25-inch.html,man_hinh,ASUS,2790000,3390000,"Giảm 
18%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_180_1_12.png,2026-07-14T22:23:24.758491
"Giá treo màn hình máy tính E-DRA EMA7310 13-32""",https://cellphones.com.vn/gia-treo-man-hinh-may-tinh-e-dra-ema7310.html,man_hinh,Unknown,299000,349000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_497_7.png,2026-07-14T22:23:24.848803
Màn hình Samsung Gaming Odyssey G5 LC34G55TWWEXXV 34 inch,https://cellphones.com.vn/man-hinh-samsung-gaming-odyssey-g5-lc34g55twwexxv-34-inch.html,man_hinh,Samsung,7390000,12990000,"Giảm 
43%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_182_3_8.png,2026-07-14T22:23:24.925713
Màn hình Xiaomi A24I 2026 24 inch,https://cellphones.com.vn/man-hinh-xiaomi-a24i-2026-24-inch.html,man_hinh,Xiaomi,2290000,2690000,"Giảm 
15%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_59.png,2026-07-14T22:23:25.008518
Màn hình Samsung Odyssey G5 LS32CG552 32 inch,https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g5-ls32cg552-32-inch.html,man_hinh,Samsung,5590000,8990000,"Giảm 
38%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-gaming-samsung-odyssey-g5-ls32cg552-32-inch-10.png,2026-07-14T22:23:25.083704
Màn hình Samsung Viewfinity S8 UHD LS27B800PXEXXV 27 inch,https://cellphones.com.vn/man-hinh-samsung-viewfinity-s8-uhd-ls27b800pxexxv-27-inch.html,man_hinh,Samsung,7090000,12990000,"Giảm 
45%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_1_.png,2026-07-14T22:23:25.163476
Màn hình Gaming ASUS TUF VG249QE5A 24 inch,https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg249qe5a-24-inch.html,man_hinh,ASUS,2490000,2790000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_17.png,2026-07-14T22:23:25.247569
