parent_id,parent_name,product_id,name,sku,color,price,special_price,final_price,discount_percent,stock,thumbnail,image_url
116688,Laptop MSI Cyborg 15 A13UC-2082VN,116690,Laptop MSI Cyborg 15 A13UC-2082VN-Đen,LAP-MSI-15-A13UC-2082VN-I7-13620H-DN,Đen,30690000,26490000,26490000,13.69,65,/t/e/text_ng_n_3__9_27.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__9_27.png
122978,Laptop ASUS VivoBook 14 X1407CA-LY008W,122980,Laptop ASUS VivoBook 14 X1407CA-LY008W-Bạc,LAP-ASU-X1407CA-LY008W-U5-225H-BA,Bạc,25990000,21390000,21390000,17.7,412,/s/s/ssss_2_26.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_26.png
110161,Laptop HP Omnibook 5 AI 16-AF1048TU BZ7Q9PA,110162,Laptop HP Omnibook 5 AI 16-AF1048TU BZ7Q9PA-Bạc,LAP-HP-BOOK5-AI-16-AF1048TU-BZ7Q9PA-U5-225U-BA,Bạc,27190000,25990000,25990000,4.41,99,/t/e/text_ng_n_2__10_21.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_21.png
100680,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU,100681,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU-Bạc,LAP-ACER-AL16-52P-76DU-NXJ2SSV005-I7-1355U-BA,Bạc,19990000,19290000,19290000,3.5,48,/t/e/text_ng_n_6__2_235.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__2_235.png
104367,Laptop Acer Gaming Aspire 7 A715-59G-57TU,104369,Laptop Acer Gaming Aspire 7 A715-59G-57TU-Đen,LAP-ACER-A715-59G-57TU-NHQX6SV001-I5-12450H-DN,Đen,23990000,22490000,22490000,6.25,274,/t/e/text_ng_n_14__9_27.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__9_27.png
130373,Laptop Lenovo LOQ Essential 15ARP10E 83S0000DVN,130375,Laptop Lenovo LOQ Essential 15ARP10E 83S0000DVN-Xám,LAP-LEN-15ARP10E-83S0000DVN-R5-7535HS-XA,Xám,31990000,24690000,24690000,22.82,182,/s/s/sssxs_13__3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/sssxs_13__3.png
127761,Laptop Lenovo IdeaPad Slim 5 14IMH10 83V6001HVN,127762,Laptop Lenovo IdeaPad Slim 5 14IMH10 83V6001HVN-Xám,LAP-LEN-SLIM5-14IMH10-83V6001HVN-U5-135H-XA,Xám,30990000,29490000,29490000,4.84,48,/s/s/ssss_6__127.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_6__127.png
125874,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam,125875,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-NEO-13-A18-MHFA4-8GB-256GB-2026-BA-CH,Bạc,19490000,18990000,18990000,2.57,0,/b/_/b_c_3_15.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/_/b_c_3_15.png
125874,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam,125876,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam-Vàng Citrus,APP-MAC-NEO-13-A18-MHFD4-8GB-256GB-2026-VA-CH,Vàng Citrus,19490000,18990000,18990000,2.57,4,/v/a/va.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/a/va.png
125874,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam,125877,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam-Xanh Indigo,APP-MAC-NEO-13-A18-MHFF4-8GB-256GB-2026-XD-CH,Xanh Indigo,19490000,18790000,18790000,3.59,45,/x/a/xa_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/a/xa_1.png
125874,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam,125878,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 256GB | Chính hãng Apple Việt Nam-Hồng Phớt,APP-MAC-NEO-13-A18-MHFH4-8GB-256GB-2026-HO-CH,Hồng Phớt,19490000,18990000,18990000,2.57,176,/h/o/ho_1_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/ho_1_1.png
106535,Laptop ASUS TUF Gaming F16 FX607VJ-RL034W,106536,Laptop ASUS TUF Gaming F16 FX607VJ-RL034W-Xám,LAP-ASU-F16-FX607VJ-RL034W-CORE5-210H-XA,Xám,24490000,22990000,22990000,6.12,0,/t/e/text_ng_n_7__4_147.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__4_147.png
120537,Laptop Dell 14 DC14250 DC4C5386W,120541,Laptop Dell 14 DC14250 DC4C5386W-Bạc,LAP-DELL-14-DC14250-DC4C5386W-CORE5-120U-BA,Bạc,30990000,26990000,26990000,12.91,69,/s/s/ssss_1_126.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_126.png
107708,Laptop ASUS Gaming V16 V3607VU-RP343W,107709,Laptop ASUS Gaming V16 V3607VU-RP343W-Đen,LAP-ASU-V16-V3607VU-RP343W-CORE5-210H-DN,Đen,26990000,25990000,25990000,3.71,3,/t/e/text_ng_n_4__7_230.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__7_230.png
118482,Laptop Lenovo LOQ 15ARP10E 83S0007AVN,118484,Laptop Lenovo LOQ 15ARP10E 83S0007AVN-Xám,LAP-LEN-15ARP10E-83S0007AVN-R7-7735HS-XA,Xám,30490000,27990000,27990000,8.2,45,/s/s/ssss_13__9.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_13__9.png
125698,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,125700,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR-13-M5-MDH74-16GB-512GB-2026-BA-CH,Bạc,35990000,35490000,35490000,1.39,86,/b/_/b_c_3_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/_/b_c_3_1.png
125698,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,125701,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M5-MDHA4-16GB-512GB-2026-TR-CH,Ánh sao,35990000,35290000,35290000,1.94,11,/v/_/v_ng_2_9.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/_/v_ng_2_9.png
125698,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,125702,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,APP-MAC-AIR-13-M5-MDHE4-16GB-512GB-2026-DE-CH,Đêm xanh thẳm,35990000,35490000,35490000,1.39,112,/_/e/_en_5_8.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/e/_en_5_8.png
125698,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,125703,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh da trời,APP-MAC-AIR-13-M5-MDHH4-16GB-512GB-2026-XD-CH,Xanh da trời,35990000,0,35990000,0.0,123,/x/a/xanh_5_10.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/a/xanh_5_10.png
110865,Laptop ASUS Vivobook S14 S3407VA-LY146W,110866,Laptop ASUS Vivobook S14 S3407VA-LY146W-Bạc,LAP-ASU-S14-S3407VA-LY146W-CORE5-210H-BA,Bạc,22990000,19990000,19990000,13.05,97,/t/e/text_ng_n_4__8_53.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__8_53.png
108952,Laptop Acer Gaming Nitro ProPanel ANV15-41-R7CR,108954,Laptop Acer Gaming Nitro ProPanel ANV15-41-R7CR-Đen,LAP-ACER-ANV15-41-R7CR-NHQPESV003-R5-7535HS-DN,Đen,32990000,27490000,27490000,16.67,37,/s/s/sssxs_31_6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/sssxs_31_6.png
101832,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,101835,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Xanh da trời,APP-MAC-AIR-13-M4-MC6T4-16GB-256GB-2025-XD-CH,Xanh da trời,26990000,24990000,24990000,7.41,0,/t/e/text_ng_n_13__7_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__7_16.png
101832,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,101836,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR-13-M4-MW0W3-16GB-256GB-2025-BA-CH,Bạc,26990000,24990000,24990000,7.41,0,/t/e/text_ng_n_14__8_17.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__8_17.png
101832,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,101837,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M4-MW0Y3-16GB-256GB-2025-TR-CH,Ánh sao,26990000,24990000,24990000,7.41,0,/t/e/text_ng_n_15__7_163.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__7_163.png
101832,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,101838,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,APP-MAC-AIR-13-M4-MW123-16GB-256GB-2025-DN-CH,Đêm xanh thẳm,26990000,24990000,24990000,7.41,0,/t/e/text_ng_n_16__6_123.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__6_123.png
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,102815,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,APP-MAC-AIR-13-M4-Z1H7-16GB-512GB-2025-70W-XD,Xanh da trời,32990000,31990000,31990000,3.03,0,/t/e/text_ng_n_4__7_105.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__7_105.png
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,102816,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR-13-M4-Z1CU-16GB-512GB-2025-70W-BA,Bạc,32990000,31990000,31990000,3.03,0,/t/e/text_ng_n_1__9_43.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__9_43.png
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,102817,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M4-Z1CW-16GB-512GB-2025-70W-TR,Ánh sao,32990000,31990000,31990000,3.03,0,/t/e/text_ng_n_2__9_39.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_39.png
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,102818,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,APP-MAC-AIR-13-M4-Z1CY-16GB-512GB-2025-70W-DN,Đêm xanh thẳm,32990000,31990000,31990000,3.03,0,/t/e/text_ng_n_3__7_49.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_49.png
125879,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,125881,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam-Bạc,APP-MAC-NEO-13-A18-MHFC4-8GB-512GB-BA-TOUCH-ID-CH,Bạc,21990000,21490000,21490000,2.27,75,/b/_/b_c_3_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/_/b_c_3_16.png
125879,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,125882,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam-Vàng Citrus,APP-MAC-NEO-13-A18-MHFE4-8GB-512GB-VA-TOUCH-ID-CH,Vàng Citrus,21990000,21490000,21490000,2.27,24,/v/a/va_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/a/va_1.png
125879,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,125883,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam-Xanh Indigo,APP-MAC-NEO-13-A18-MHFG4-8GB-512GB-XD-TOUCH-ID-CH,Xanh Indigo,21990000,21490000,21490000,2.27,106,/x/a/xa_1_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/a/xa_1_1.png
125879,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,125884,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam-Hồng Phớt,APP-MAC-NEO-13-A18-MHFJ4-8GB-512GB-HO-TOUCH-ID-CH,Hồng Phớt,21990000,21490000,21490000,2.27,182,/h/o/ho_1_4.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/ho_1_4.png
126343,Laptop HP Victus 15-FA2451TX D17WPPA,126345,Laptop HP Victus 15-FA2451TX D17WPPA-Đen,LAP-HP-15-FA2451TX-D17WPPA-I5-13420H-DN,Đen,31190000,27490000,27490000,11.86,345,/s/s/ssss_2_117.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_117.png
118693,Laptop Acer Gaming Nitro ProPanel ANV15-52-50VA,118694,Laptop Acer Gaming Nitro ProPanel ANV15-52-50VA-Đen,LAP-ACER-ANV15-52-50VA-NHQUBSV002-CORE5-210H-DN,Đen,29990000,27990000,27990000,6.67,161,/x/_/x_m_2_31.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/_/x_m_2_31.png
123151,Laptop Dell Pro 15 Essential PV15250 VKVKD - Nhập khẩu chính hãng,123152,Laptop Dell Pro 15 Essential PV15250 VKVKD - Nhập khẩu chính hãng-Đen,LAP-DELL-PRO-15-PV15250-VKVKD-CORE3-100U-DN,Đen,14990000,14490000,14490000,3.34,578,/s/s/ssss_6__1_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_6__1_1.png
129027,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600E9VN,129030,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600E9VN-Xám,LAP-LEN-SLIM3-14ARP10-83K600E9VN-R5-7535HS-XA,Xám,23490000,18690000,18690000,20.43,257,/s/s/ssss_1__1_114.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1__1_114.png
129218,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,129219,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR-13-M5-Z1L0-16GB-512GB-2026-BA-70W-CH,Bạc,36590000,36090000,36090000,1.37,216,/b/_/b_c_3_24.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/_/b_c_3_24.png
129218,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,129220,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,APP-MAC-AIR-13-M5-Z1L6-16GB-512GB-2026-DE-70W-CH,Đêm xanh thẳm,36590000,36090000,36090000,1.37,261,/_/e/_en_1__1_6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/e/_en_1__1_6.png
129218,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,129221,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M5-Z1L3-16GB-512GB-2026-TR-70W-CH,Ánh sao,36590000,36090000,36090000,1.37,85,/_/n/_nh_sao_1__3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/n/_nh_sao_1__3.png
129218,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,129222,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,APP-MAC-AIR-13-M5-Z1L9-16GB-512GB-2026-XD-70W-CH,Xanh da trời,36590000,36090000,36090000,1.37,488,/x/a/xanh_d_ng_2_11.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/a/xanh_d_ng_2_11.png
49568,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,86459,MacBook Air M2 16GB 256GB 2024 Sạc 30W I Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR13-M2-MC7V4-16GB-256GB-2024-30W-BA-CH,Bạc,24990000,19490000,19490000,22.01,0,/m/a/macbook_air_m2_2_1_1_7.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_7.png
49568,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,86460,MacBook Air M2 16GB 256GB 2024 Sạc 30W I Chính hãng Apple Việt Nam-Xám,APP-MAC-AIR13-M2-MC7U4-16GB-256GB-2024-30W-XA-CH,Xám,24990000,19490000,19490000,22.01,0,/m/a/macbook_air_m2_4_1_1_6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_4_1_1_6.png
49568,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,86461,MacBook Air M2 16GB 256GB 2024 Sạc 30W I Chính hãng Apple Việt Nam-Trắng vàng,APP-MAC-AIR13-M2-MC7W4-16GB-256GB-2024-30W-TR-CH,Trắng vàng,24990000,18590000,18590000,25.61,0,/m/a/macbook_air_m2_3_1_1_6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_3_1_1_6.png
49568,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,86462,MacBook Air M2 16GB 256GB 2024 Sạc 30W I Chính hãng Apple Việt Nam-Đen,APP-MAC-AIR13-M2-MC7X4-16GB-256GB-2024-30W-DN-CH,Đen,24990000,18590000,18590000,25.61,0,/m/a/macbook_air_m2_1_1_1_8.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_1_1_1_8.png
93960,Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,93965,Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-MINI-M4-Z1CF-16GB-512GB-2024-CH,Bạc,27490000,0,27490000,0.0,52,/v/n/vn_mac_studio_m2_pdp_image_position_5_3.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/n/vn_mac_studio_m2_pdp_image_position_5_3.jpg
101352,Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam,101354,Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-MINI-M4-Z1CF-24GB-256GB-2024-CH,Bạc,27490000,0,27490000,0.0,53,/i/m/image_1622.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1622.png
121562,Laptop Dell 15 DC15250 1XVHG - Nhập khẩu chính hãng,121563,Laptop Dell 15 DC15250 1XVHG - Nhập khẩu chính hãng-Đen,LAP-DELL-15-DC15250-1XVHG-I5-1334U-DN,Đen,18990000,0,18990000,0.0,816,/t/e/text_ng_n_2__10_104_5.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_104_5.png
110214,Laptop ASUS TUF Gaming A15 FA506NCG-HN184W,110215,Laptop ASUS TUF Gaming A15 FA506NCG-HN184W-Đen,LAP-ASUS-FA506NCG-HN184W-R7-7445HS-DN,Đen,23690000,22490000,22490000,5.07,0,/t/e/text_ng_n_14__9_137.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__9_137.png
101839,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,101840,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh da trời,APP-MAC-AIR-13-M4-MC6U4-16GB-512GB-2025-XD-CH,Xanh da trời,31990000,0,31990000,0.0,0,/t/e/text_ng_n_13__7_17.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__7_17.png
101839,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,101841,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,APP-MAC-AIR-13-M4-MW0X3-16GB-512GB-2025-BA-CH,Bạc,31990000,0,31990000,0.0,0,/t/e/text_ng_n_14__8_18.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__8_18.png
101839,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,101842,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M4-MW103-16GB-512GB-2025-TR-CH,Ánh sao,31990000,0,31990000,0.0,0,/t/e/text_ng_n_15__7_164.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__7_164.png
101839,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,101843,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,APP-MAC-AIR-13-M4-MW133-16GB-512GB-2025-DN-CH,Đêm xanh thẳm,31990000,0,31990000,0.0,0,/t/e/text_ng_n_16__6_124.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__6_124.png
125704,MacBook Air M5 13 inch 2026 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam,125705,MacBook Air M5 13 inch 2026 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam-Ánh sao,APP-MAC-AIR-13-M5-MDHC4-16GB-1TB-2026-TR-CH,Ánh sao,44250000,43690000,43690000,1.27,5,/v/_/v_ng_2_10.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/v/_/v_ng_2_10.png
